task,path,image_sha256,true_label,predicted_label,confidence,correct,quantitative_sample,gallery_reason,max_probability_difference,cam_status,cam_path,top20_drop,random20_drop,paired_drop_advantage,border_mass
tumor,data/brain_tumor/Testing/notumor/Te-no_0252.jpg,00b2e47403043bfd763fb38f6da266edbbc131e4f9f2f9f29365f2606cb8adaf,notumor,notumor,0.9574810266494751,1,1,,3.045258698680664e-08,ok,maps/tumor_1683c438cba1.npy,0.00498044490814209,0.9574810266494751,-0.952500581741333,0.1581127941608429
tumor,data/brain_tumor/Testing/notumor/Te-no_0269.jpg,d447776611a16c2a81540a1975a71afaeedf55a4b11cb0eed9b6971cff8853fb,notumor,notumor,0.9584307670593262,1,1,,6.654540152251087e-08,ok,maps/tumor_e2b33125d4ed.npy,0.10353082418441772,0.9584307670593262,-0.8548999428749084,0.13143500685691833
tumor,data/brain_tumor/Testing/notumor/Te-no_0271.jpg,bebfbdc47984b1e96ff63f504bd2b7bc8d56e9bc7c78f797f1632fc87ca86e53,notumor,notumor,0.5332702994346619,1,1,,2.3871660232543945e-05,ok,maps/tumor_c43dd35cd6b4.npy,-0.46672970056533813,0.05968719720840454,-0.5264168977737427,0.2572598159313202
tumor,data/brain_tumor/Testing/notumor/Te-no_0274.jpg,280636ea1e5488c70436db9f892bfacbb86840a995599d258f82c6fb71b558ec,notumor,notumor,0.9670951962471008,1,1,,4.4133203869201054e-08,ok,maps/tumor_ef2a347900eb.npy,0.04230451583862305,0.9670951962471008,-0.9247906804084778,0.1879478096961975
tumor,data/brain_tumor/Testing/notumor/Te-no_0276.jpg,25ec79f41a81254e4294290bbba9009612df147f783c57b780c187ebbd590bdd,notumor,notumor,0.9697127938270569,1,1,,5.960561377804652e-08,ok,maps/tumor_bed5343f84db.npy,0.06290793418884277,0.9697128534317017,-0.9068049192428589,0.20442703366279602
tumor,data/brain_tumor/Testing/notumor/Te-no_0322.jpg,83247f5e7555d6c1460155fa86831957dc168b9aefa161ad4d4697348e6b3f9a,notumor,notumor,0.9712733030319214,1,1,,1.4770320966306372e-07,ok,maps/tumor_3e8b77a12912.npy,0.01810479164123535,0.5712733268737793,-0.553168535232544,0.21021921932697296
tumor,data/brain_tumor/Testing/notumor/Te-no_0323.jpg,86fd88b29277a9b4a3c030bc08d812487e57bbe9546316b5a8677374be01307b,notumor,notumor,0.9541232585906982,1,1,,1.421754469710379e-08,ok,maps/tumor_a53c420d3612.npy,0.01277315616607666,0.8760398626327515,-0.8632667064666748,0.1729196310043335
tumor,data/brain_tumor/Testing/notumor/Te-no_0332.jpg,9ed3de03c7379a7fd28e058a35174113ad8770fc99ea7d7bddbb71941e2bda0b,notumor,notumor,0.9681729674339294,1,1,,8.314203281400978e-08,ok,maps/tumor_51ddd5db3422.npy,0.012591004371643066,0.7681729793548584,-0.7555819749832153,0.20423105359077454
tumor,data/brain_tumor/Testing/notumor/Te-no_0370.jpg,46dd6b7c724ac9bc7e4c3777fbf940359e5d28ea88e883d198c25ebf10a7ba34,notumor,notumor,0.9657227993011475,1,1,,4.186093405245117e-08,ok,maps/tumor_842304c43dd0.npy,0.04194366931915283,0.9657228589057922,-0.9237791895866394,0.1766565442085266
tumor,data/brain_tumor/Testing/notumor/Te-no_0388.jpg,bfd5da402bf774d86a07b6f91e2b33b2fb03fe6ffae51edaa70b746072e195d3,notumor,notumor,0.9715359807014465,1,1,,8.301675080701898e-08,ok,maps/tumor_110971e647b7.npy,0.023653507232666016,0.7715359926223755,-0.7478824853897095,0.19151487946510315
tumor,data/brain_tumor/Testing/notumor/Te-no_0400.jpg,18947ac94e2b34115816ad609b3945088b7df2d66328fb923bd2bd4b126813ba,notumor,pituitary,1.0,0,0,highest-confidence error,8.198127494008953e-18,ok,maps/tumor_204c68b05d7c.npy,0.9718867540359497,0.800000011920929,0.17188674211502075,0.17402204871177673
tumor,data/brain_tumor/Testing/pituitary/Te-piTr_0001.jpg,3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,pituitary,pituitary,0.9669238924980164,1,1,,1.2461239717875827e-07,ok,maps/tumor_2289e97755ee.npy,0.4073026180267334,0.7669239044189453,-0.3596212863922119,0.050748370587825775
tumor,data/brain_tumor/Testing/pituitary/Te-piTr_0002.jpg,63000f371bfe65f1ddf892f4a8930e5d03c699eca8b11e7cfcc848bb6bc41a11,pituitary,meningioma,0.9651917815208435,0,0,highest-confidence error,1.4600390074726022e-07,ok,maps/tumor_de1c33ddb6f8.npy,0.3541691303253174,0.9651917219161987,-0.6110225915908813,0.03539339080452919
tumor,data/brain_tumor/Testing/pituitary/Te-piTr_0005.jpg,47c7effe2e98d694f7544d7488d1a5ce5280fa43cc5437943faf0c20405af396,pituitary,pituitary,0.9571526050567627,1,1,,6.839846966588681e-08,ok,maps/tumor_ac81f868cf4c.npy,0.20949828624725342,0.9571525454521179,-0.7476542592048645,0.0436837412416935
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0029.jpg,ad64545a79954601bd908e93479e11be763c454bba61d87b7bb11ca0d66a2b9e,pituitary,pituitary,0.5713276267051697,1,0,lowest-confidence correct,8.488218391500268e-07,ok,maps/tumor_66be01397761.npy,0.41422873735427856,0.5713276267051697,-0.1570988893508911,0.08493253588676453
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0032.jpg,a42ead635ebc2449b2e5487bc48d39cd09c178f5b74df9492358aa650d535d46,pituitary,pituitary,0.9004656076431274,1,1,,3.5292596164970824e-08,ok,maps/tumor_9beadb54a290.npy,0.5110958814620972,0.7004655599594116,-0.18936967849731445,0.052440300583839417
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0054.jpg,7f2491517a7dd89e580bbd9a8bf752dfc0d91f7ad145b631c3fa6308319b3126,pituitary,pituitary,0.9539054036140442,1,1,,5.99253291710955e-08,ok,maps/tumor_65422afdd3a3.npy,0.1360650658607483,0.7539054155349731,-0.6178403496742249,0.06562355905771255
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0056.jpg,60467e039fa4792007cc267717adea470a84c8e2643ee673e3cbbe562febd085,pituitary,pituitary,0.9546772837638855,1,1,,4.4761377108321065e-08,ok,maps/tumor_b40cbee30962.npy,0.009804069995880127,0.7546772956848145,-0.7448732256889343,0.09325007349252701
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0057.jpg,9551993deef67b63c1636ff187a8da8a4f54647d1375d47eac39d8130b4b8a84,pituitary,pituitary,0.933801531791687,1,1,,4.581559070321317e-08,ok,maps/tumor_d2ee89d8e657.npy,0.07519739866256714,0.933801531791687,-0.8586041331291199,0.07832986861467361
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0058.jpg,a96e6bad030f1c8528abb32719201db07442e1b63c9c6a8ec791ed86b236ccf0,pituitary,pituitary,0.9634210467338562,1,1,,3.858199659756423e-08,ok,maps/tumor_810c14d5f0a0.npy,0.15437161922454834,0.9634210467338562,-0.8090494275093079,0.046256907284259796
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0078.jpg,7c555c698cc2c40cb2e663246d5691ed6f5126fe20a0c4d5af32687af71c892b,pituitary,pituitary,0.901483416557312,1,1,,1.1836971758327763e-07,ok,maps/tumor_ede94b547702.npy,0.84401935338974,0.901483416557312,-0.05746406316757202,0.034524012356996536
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0080.jpg,b6cf57e3cd909b35ae9e6911080e0492cdc5fca0e3050351ac3fb11fc36caf23,pituitary,pituitary,0.9632744193077087,1,1,,5.941853447807843e-08,ok,maps/tumor_4d00b43e5935.npy,0.22348880767822266,0.7632744312286377,-0.539785623550415,0.048080142587423325
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0081.jpg,a7d1a1c3ecd0d2c3a2e10fcb200ae44d508d5642b64153773bd07de34df7becb,pituitary,pituitary,0.9365391135215759,1,1,,8.780936588959065e-08,ok,maps/tumor_9683a674644a.npy,0.09604078531265259,0.9365390539169312,-0.8404982686042786,0.07944761216640472
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0082.jpg,8ec953998bd021a1570ef633b7c3a8b3833f92724b678ec773a6927b131fb336,pituitary,pituitary,0.9722133874893188,1,1,,7.515188060747136e-08,ok,maps/tumor_7ec81e71a0b5.npy,0.29414284229278564,0.572213351726532,-0.27807050943374634,0.04631059989333153
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0091.jpg,e655e5ca585d38c59b22513f6f9c179ddb1bd747d9baf9dd1c1d58d5ec4e4e3e,pituitary,pituitary,0.9684939980506897,1,1,,2.886336947227619e-08,ok,maps/tumor_2be898bf84ac.npy,0.09536463022232056,0.9684940576553345,-0.8731294274330139,0.05161883682012558
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0101.jpg,80ebc09cffdeaf7bebcdfa5cf687cf4ae20cf44b7886a38f6108df4207a4b74e,pituitary,pituitary,0.9716865420341492,1,1,,3.1669523026592317e-08,ok,maps/tumor_6601b1922e12.npy,0.08152532577514648,0.7716865539550781,-0.6901612281799316,0.0420074462890625
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0128.jpg,6ed207453a197ca96066484bab2e34c76e1a8adbb14692652586d0bbd989b790,pituitary,pituitary,0.9009254574775696,1,1,,1.6035478889175891e-07,ok,maps/tumor_dc9be45343c2.npy,0.2068030834197998,0.8988317251205444,-0.6920286417007446,0.06221221759915352
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0134.jpg,d679b0a86ae1e498256247b1609e948683c2a03b145865b4f5aca4059ef75d47,pituitary,pituitary,0.9731235504150391,1,1,,3.673672077653123e-08,ok,maps/tumor_b3809c86ca0f.npy,0.29854530096054077,0.773123562335968,-0.47457826137542725,0.0377807654440403
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0136.jpg,fb424c61ecbca46e066ef224a840007eaa83ef511a84a5f2495fae72d7df6212,pituitary,pituitary,0.9659378528594971,1,1,,8.096396875156842e-08,ok,maps/tumor_c9cab5a7faa2.npy,0.2219182848930359,0.565937876701355,-0.3440195918083191,0.07648295909166336
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0150.jpg,bc4e34e05cbe073f28b8db938bf363cc6f2bfd6607c21b15f39210bed50e8ed8,pituitary,pituitary,0.908032238483429,1,1,,1.3781405261426016e-07,ok,maps/tumor_3c927547107e.npy,0.05963277816772461,0.7080322504043579,-0.6483994722366333,0.055841200053691864
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0152.jpg,c90909b94bba2f69789aac31f3ac68f2f32ee5bb7c9c30320a5112b0710e8474,pituitary,pituitary,0.897079348564148,1,1,,7.423700348896389e-08,ok,maps/tumor_a77be59d22fc.npy,0.24058276414871216,0.6970793604850769,-0.45649659633636475,0.047024667263031006
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0174.jpg,7a1d26f1a074c0d92c714111b7e5dcf0450ad67c391c70c687f5c1a94159b1f7,pituitary,pituitary,0.9602388143539429,1,1,,3.8454558093370395e-08,ok,maps/tumor_733e8f91af77.npy,0.42597365379333496,0.9602388143539429,-0.5342651605606079,0.04479410499334335
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0191.jpg,5c793fc76736c066970d62fea6d16237718e3dd0999cc0175d10e9d5c3076c9e,pituitary,pituitary,0.967414379119873,1,1,,7.568189330786623e-08,ok,maps/tumor_2c25383ac1a0.npy,0.26412010192871094,0.967414379119873,-0.7032942771911621,0.04006936028599739
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0195.jpg,bc62347bd5cd45768832fcc2b92af0aae0fcee469f4a1e8e7d2e066e0146b72c,pituitary,pituitary,0.9680323004722595,1,1,,1.5326355962130833e-08,ok,maps/tumor_14062723c38a.npy,0.09268635511398315,0.9680322408676147,-0.8753458857536316,0.07079475373029709
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0197.jpg,04afbe78bbaf1181c42852737194bd674f8ab99a973dc715b590e8584886cd77,pituitary,pituitary,0.95026695728302,1,1,,2.601653588049646e-08,ok,maps/tumor_ec23afc2e3e8.npy,0.09165102243423462,0.95026695728302,-0.8586159348487854,0.06479708105325699
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0216.jpg,c1a952804be74a3a0478fcbfb831c860776d7b8415ea142befba9c91aa467c62,pituitary,pituitary,0.9505292773246765,1,1,,2.8327980849951473e-08,ok,maps/tumor_b08afcfa8c2d.npy,0.6171870827674866,0.9505292773246765,-0.33334219455718994,0.07525232434272766
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0222.jpg,d96cdaacef10d3910a5c37f5667db516f63e2f952a579cffc0204c340185dca1,pituitary,pituitary,0.8413662910461426,1,1,,4.554056050320998e-08,ok,maps/tumor_bf64409b5f3f.npy,0.027335405349731445,0.6413663029670715,-0.6140308976173401,0.048073429614305496
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0232.jpg,932d32e91e54bb09af184952f3fb6b9b53e62bb7fea633dd2a4123c69dd4411c,pituitary,pituitary,0.9546124339103699,1,1,,2.2499758259644786e-08,ok,maps/tumor_0e6da7ba8062.npy,0.4703698456287384,0.9546124339103699,-0.48424258828163147,0.05813755840063095
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0239.jpg,92a275b3d58569a84cddf414582822b6c28b641cda4f24a8ffedd29a229c5100,pituitary,pituitary,0.9687972664833069,1,1,,7.8496854127863e-08,ok,maps/tumor_e458bfed8b28.npy,0.3829658031463623,0.7687972784042358,-0.38583147525787354,0.07986149936914444
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0256.jpg,b98e236fba3fdd7d257b4c2d99d945129c35b1b98af5cc37ac2595cc4822d3b6,pituitary,pituitary,0.9615893959999084,1,1,,1.1090690170065254e-08,ok,maps/tumor_6ab4c912b849.npy,0.06678736209869385,0.9615894556045532,-0.8948020935058594,0.06071095168590546
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0259.jpg,abbc6f47f620be43d8ec9daef00b84dd2d845bb8dbb6ca09bd8b1e24efb24a34,pituitary,pituitary,0.9437899589538574,1,1,,5.5044272029292074e-08,ok,maps/tumor_61cae9ea548c.npy,0.4260546565055847,0.9437899589538574,-0.5177353024482727,0.07054624706506729
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0270.jpg,b4f7abb3b64949a4ba60956cc1b063798b914fc6adbce8ccdb01a5708c60f073,pituitary,pituitary,0.9733685851097107,1,1,,5.665751179328993e-08,ok,maps/tumor_d77164b5a198.npy,0.2072749137878418,0.9733685255050659,-0.7660936117172241,0.07610476762056351
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0274.jpg,deff4d1cfe1acabec546258d7e9f0ec1e2dfbf9f074f063c7906100564d66d2f,pituitary,pituitary,0.9801222085952759,1,1,,5.203016373300784e-08,ok,maps/tumor_beb18d175981.npy,0.1352252960205078,0.9801222085952759,-0.8448969125747681,0.04241921380162239
tumor,data/brain_tumor/Testing/pituitary/Te-pi_0283.jpg,99b2d72e29c28542b7d3033e1e412464d6c834866e843a45280b09a4e7a3a1aa,pituitary,pituitary,0.9344594478607178,1,1,,8.352768243735653e-08,ok,maps/tumor_3d2f80e78f05.npy,0.4204184412956238,0.7344594597816467,-0.31404101848602295,0.04173395410180092
tumor,data/brain_tumor/Training/notumor/Tr-no_0069.jpg,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,notumor,notumor,0.9475241899490356,1,1,,2.633956848463459e-08,ok,maps/tumor_6d050acdc1ca.npy,0.06057685613632202,0.9475241899490356,-0.8869473338127136,0.1529056578874588
tumor,data/brain_tumor/Training/notumor/Tr-no_0091.jpg,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,notumor,glioma,0.9332777261734009,0,1,,1.3485457439621484e-07,ok,maps/tumor_10dda73ec7d1.npy,0.652280330657959,0.33327773213386536,0.31900259852409363,0.05759478360414505
tumor,data/brain_tumor/Training/notumor/Tr-no_0113.jpg,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,notumor,notumor,0.9482276439666748,1,1,,1.5276731579749736e-07,ok,maps/tumor_7d353e9f5d58.npy,0.05623060464859009,0.9480949640274048,-0.8918643593788147,0.1279243379831314
tumor,data/brain_tumor/Training/notumor/Tr-no_0302.jpg,c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,notumor,notumor,0.9574132561683655,1,1,,1.7479691434216238e-07,ok,maps/tumor_01947248d1b5.npy,0.9272221326828003,0.9574133157730103,-0.03019118309020996,0.14513355493545532
tumor,data/brain_tumor/Training/notumor/Tr-no_0349.jpg,ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,notumor,notumor,0.9248916506767273,1,1,,1.898418178214456e-07,ok,maps/tumor_5035fbcab7af.npy,0.16400843858718872,0.9248916506767273,-0.7608832120895386,0.14226838946342468
tumor,data/brain_tumor/Training/notumor/Tr-no_0353.jpg,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,notumor,notumor,0.9612537026405334,1,1,,6.459981960471595e-08,ok,maps/tumor_f46a33823c5d.npy,0.01299428939819336,0.9612537622451782,-0.9482594728469849,0.19955268502235413
tumor,data/brain_tumor/Training/notumor/Tr-no_1084.jpg,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,notumor,notumor,0.9475241899490356,1,1,,2.633956848463459e-08,ok,maps/tumor_5306bfb8acbd.npy,0.06057685613632202,0.9475241899490356,-0.8869473338127136,0.1529056578874588
tumor,data/brain_tumor/Training/notumor/Tr-no_1094.jpg,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,notumor,notumor,0.9465420842170715,1,1,,2.208818405610713e-08,ok,maps/tumor_195db0742830.npy,-0.009379565715789795,0.9465420842170715,-0.9559216499328613,0.12489639222621918
tumor,data/brain_tumor/Training/notumor/Tr-no_1162.jpg,0ff6650a53df2b89b4e569a7490843229227db14f5fc46fe99afdc789d058796,notumor,notumor,0.9373067021369934,1,1,,6.983478606503724e-08,ok,maps/tumor_d6a97883e323.npy,0.004921317100524902,0.7373067140579224,-0.7323853969573975,0.187150239944458
tumor,data/brain_tumor/Training/pituitary/Tr-pi_0701.jpg,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,pituitary,pituitary,0.9531521201133728,1,1,,1.7695128917694092e-08,ok,maps/tumor_caf75bdc684b.npy,0.0017219185829162598,0.5531521439552307,-0.5514302253723145,0.07337114214897156
dementia,data/alzheimers/MildDemented/0a0d76a0-9c31-4c5e-bc37-9d050a7a4a7a.jpg,439c9ecdabe6d9098ced79f9b2fda765141d07c6c873867a4abb1752844d56d3,MildDemented,MildDemented,0.9702702164649963,1,1,,5.150716697599478e-08,ok,maps/dementia_eec6ff643579.npy,0.009268581867218018,0.9020739793777466,-0.8928053975105286,0.4246906042098999
dementia,data/alzheimers/MildDemented/0a302733-c703-4541-8668-ae38425487b9.jpg,45c1a107b34be8d1783989d03f87161e249034ebe89db66a99fd643e50c26fa5,MildDemented,MildDemented,0.9713592529296875,1,1,,7.418120728797106e-08,ok,maps/dementia_438605bbf11b.npy,0.9563636779785156,0.8856290578842163,0.07073462009429932,0.21126623451709747
dementia,data/alzheimers/MildDemented/0bf9c6f1-cc35-4fc8-8c7c-ceea6332c67b.jpg,bfcb9c6949cc0573d3338e9a541ca6c1e00bc15d0a2a272af80964238e7e24bc,MildDemented,MildDemented,0.9651063680648804,1,1,,2.680073897878832e-08,ok,maps/dementia_12eb9f9e2978.npy,0.47061920166015625,0.9032469987869263,-0.43262779712677,0.24342012405395508
dementia,data/alzheimers/MildDemented/0c415d56-5160-457d-ae28-f2b93ebc8dec.jpg,e87556aa058882f7fa0e1d7a9b0241fe7167acc12e82ae1c269e281da3c770ba,MildDemented,MildDemented,0.9627217650413513,1,1,,4.0221437210344324e-08,ok,maps/dementia_319ddc8a0b08.npy,0.042027950286865234,0.8750084042549133,-0.8329804539680481,0.4423624575138092
dementia,data/alzheimers/MildDemented/1abf0297-365d-4d93-99e9-1a99d5ae084b.jpg,31a6ec90995f5e0c81db35a972b8860d46f93b0a0ef9c97b23ef97f33cdea4df,MildDemented,MildDemented,0.9680357575416565,1,1,,1.7981758715368557e-07,ok,maps/dementia_6c22201c7f78.npy,-0.004225373268127441,0.7650833129882812,-0.7693086862564087,0.31699827313423157
dementia,data/alzheimers/MildDemented/1c0c8494-9ed4-4293-b150-f1ffc6f7a03e.jpg,6108b2a61905bfee6619e12cdd9ea17be7789c8b938263547b1ca20b61d37bac,MildDemented,MildDemented,0.9637199640274048,1,1,,3.243106443812094e-08,ok,maps/dementia_68ca338e4a77.npy,0.8281923532485962,0.7807638645172119,0.04742848873138428,0.15296852588653564
dementia,data/alzheimers/MildDemented/1dfb8547-3abe-44f5-8abb-6c688271decd.jpg,7b55ef0dd5335693566089b08ad537f2376fc75799ab8350b145f72c506b5c4e,MildDemented,MildDemented,0.9308651089668274,1,1,,4.7575633566054876e-07,ok,maps/dementia_68f2a1efcd6a.npy,0.1612963080406189,0.14183399081230164,0.01946231722831726,0.13347329199314117
dementia,data/alzheimers/MildDemented/1fbf1b1a-0fd2-4cf0-8e2f-8a2eb4f1e0cd.jpg,113e2d12a571f442833dda6c26a352ab0dcbedbcc3ba3a012ba9267aa105ca42,MildDemented,MildDemented,0.9711819291114807,1,1,,9.497077446685154e-08,ok,maps/dementia_63ad63b4368f.npy,0.12448316812515259,0.8026175498962402,-0.6781343817710876,0.1771511286497116
dementia,data/alzheimers/MildDemented/26df343c-7bf4-449d-b2a1-e8d82e571d7d.jpg,0a95b2590ce5e660dd09e34c5fc6c29b60e9d991c84718bb1731b0f1efa0096f,MildDemented,MildDemented,0.9633231163024902,1,1,,1.9618497555662362e-08,ok,maps/dementia_266c08daf32b.npy,0.5934282541275024,0.8508484959602356,-0.25742024183273315,0.16618449985980988
dementia,data/alzheimers/MildDemented/340f42d5-33c8-4928-95fa-4a51340245d3.jpg,92563aa598ff77694f5affd175c94b892b6c2663e9c4154bbac1724d1c38bec1,MildDemented,MildDemented,0.9717679619789124,1,1,,2.0651106517541318e-08,ok,maps/dementia_3ac509da7f82.npy,0.9332597255706787,0.8731036186218262,0.06015610694885254,0.2107427418231964
dementia,data/alzheimers/MildDemented/3a490946-1f4d-42fe-973d-dc884c0ac3f8.jpg,e806a6270e32d8912ce807e2ec98f5ef956b6741aebf699db141e50830763315,MildDemented,MildDemented,0.9765533804893494,1,1,,1.1648083120263664e-07,ok,maps/dementia_206b03501825.npy,0.6027539968490601,0.5861035585403442,0.01665043830871582,0.18260574340820312
dementia,data/alzheimers/MildDemented/3b272447-99c1-4609-a593-27127f89f955.jpg,d7850c72b2ab0a5b77359b2b2244b6f710112c99baabc024c7d6b2ee136157af,MildDemented,MildDemented,0.9557900428771973,1,1,,2.9267694996726323e-08,ok,maps/dementia_6835c41b850c.npy,0.04192197322845459,0.8521528244018555,-0.8102308511734009,0.224944069981575
dementia,data/alzheimers/MildDemented/3c6d3bfd-1069-4c66-b9da-77d5efbc383b.jpg,423993b65ddb8c042713e5a892d03110f6c8f9b17655c3ffdd77d921561124b4,MildDemented,MildDemented,0.9721977114677429,1,1,,4.6176915624585035e-08,ok,maps/dementia_118aac329786.npy,0.5859780311584473,0.41547274589538574,0.17050528526306152,0.1409187912940979
dementia,data/alzheimers/MildDemented/3eee2164-cf1a-41fa-99ee-316dfee93467.jpg,b609adb3c046105fbbf28e642be839dab064ded245e6e1579149a4f7e8a13e54,MildDemented,MildDemented,0.9732913970947266,1,1,,6.538663400654232e-09,ok,maps/dementia_6ae2a10b4460.npy,0.6963921785354614,0.7638466954231262,-0.0674545168876648,0.2883530259132385
dementia,data/alzheimers/MildDemented/42525408-c3d7-458e-bd7b-8cb775a06e50.jpg,4e1bfb16ab8740b70f966d80867a4fe4d6b360c01bd8ddff1377be5587b2d006,MildDemented,MildDemented,0.964606523513794,1,1,,3.952783089733458e-08,ok,maps/dementia_83b75c8b3d2b.npy,0.2771744132041931,0.3963471055030823,-0.11917269229888916,0.3393363654613495
dementia,data/alzheimers/MildDemented/49524aaa-f834-4ab8-bc32-b8391d593bec.jpg,ed019b6d2cafc13b0d464e9bb2911d140dd4420a40b150c76f943621516ce762,MildDemented,MildDemented,0.9522597789764404,1,1,,1.5132124675520942e-07,ok,maps/dementia_5fc0269033cd.npy,0.7230528593063354,0.7845342755317688,-0.06148141622543335,0.14972500503063202
dementia,data/alzheimers/MildDemented/754b9da9-e946-490f-aa0b-368fe25578fb.jpg,81bcd929a71f30ec3ffc22b75d29c1deaabfbc403562f580d0327ee7a2759d64,MildDemented,MildDemented,0.961063027381897,1,1,,1.5045911103822585e-08,ok,maps/dementia_8fde3f8892e7.npy,0.1001926064491272,0.7788658142089844,-0.6786732077598572,0.2893666625022888
dementia,data/alzheimers/MildDemented/76413e69-1201-424c-b219-a91fcf41f613.jpg,d69a10c6da7b1f655ea928f9fd5dfb0b2ca24e9742faf7ec1b723ebff0db44c8,MildDemented,MildDemented,0.9694533348083496,1,1,,1.1243773700986281e-07,ok,maps/dementia_c28c571691cd.npy,0.48029783368110657,0.7426536679267883,-0.26235583424568176,0.22439447045326233
dementia,data/alzheimers/MildDemented/8c7630c9-0709-40dc-9c64-f40365b601c3.jpg,b1991f6981cc3889e8109723b29ff8f569d3045c5d9f8b7846853e9bd3c728b5,MildDemented,MildDemented,0.9546450972557068,1,1,,1.4058339115052831e-07,ok,maps/dementia_dcdea10933c1.npy,-0.010657191276550293,0.44131821393966675,-0.45197540521621704,0.5248688459396362
dementia,data/alzheimers/MildDemented/96320a64-e53e-44d3-8e29-8ebebe3df902.jpg,482e9a2a83fa542bff174e6f0961b002fc9f9966c6e873eb7894689089a47064,MildDemented,MildDemented,0.9686051607131958,1,1,,1.952859218605496e-08,ok,maps/dementia_b8eb5b230545.npy,0.016527235507965088,0.6599611043930054,-0.6434338688850403,0.4589548707008362
dementia,data/alzheimers/MildDemented/9a2a4ffa-9b4f-498b-ae9d-1921ed32f560.jpg,3bc58e6cb91871a276ba6e4bad274e3f6f7b8f62e27ea61d168cd30a563014eb,MildDemented,MildDemented,0.9603049755096436,1,1,,8.496360925924762e-08,ok,maps/dementia_51d230347ef3.npy,0.017074525356292725,0.8156054615974426,-0.7985309362411499,0.3547239303588867
dementia,data/alzheimers/MildDemented/a2ef448b-e707-483c-9303-7b1932382819.jpg,5cb6f773e156709d2362f515596d135015dfaa801a10e1dd1079ba115c0a667a,MildDemented,MildDemented,0.9783385396003723,1,1,,6.378040962040643e-08,ok,maps/dementia_31b7f167f751.npy,0.02505016326904297,0.8209332227706909,-0.795883059501648,0.16434219479560852
dementia,data/alzheimers/MildDemented/a628183b-d5f7-4b55-97b5-0a89b4db1dbf.jpg,a563fc991a43b46905837278e1dbb05a61fc79a16be32fc1cac6daaafeb680ba,MildDemented,MildDemented,0.9596723318099976,1,1,,3.128175674049771e-08,ok,maps/dementia_61164aee06e3.npy,0.9068681597709656,0.6316496729850769,0.27521848678588867,0.09210611879825592
dementia,data/alzheimers/MildDemented/aug_9891_mildDem644.jpg,de99cb926960e1f93914000e1110684bf196b42f811962aff90fcf305c9e493a,MildDemented,MildDemented,0.8230551481246948,1,0,lowest-confidence correct,4.5621774757975686e-07,ok,maps/dementia_6bdd6ff19967.npy,0.6891205906867981,0.3693122863769531,0.31980830430984497,0.11780966073274612
